pchembl_value,canonical_smiles
5.8,COC(=O)NC(CC(C)=O)c1cccc(C(F)(F)F)c1
4.5,COc1cccc(-c2ccc3ncnc(N4CCN(C)CC4)c3c2)c1
4.6,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S
6.2,Cc1ccc(/C=C/C2=CC3(C)CC2(C)C(c2ccc(C)cc2)CC3=O)cc1
4.4,COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(OC)nc21
5.0,CS(=O)(=O)O.Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3
5.4,FC(F)(F)c1ccccc1-c1ccc2ncnc(NC3CCNCC3)c2c1
5.3,COc1ccccc1CCn1c(=O)c(C)nc2cncnc21
4.9,CS(=O)(=O)Nc1cccc(-c2ccc3ncnc(Nc4ccccc4)c3c2)c1
6.3,FC(F)(F)c1ccccc1-c1nc(NC2CCNCC2)c2ccccc2n1
7.2,COc1cccc([C@H]2Oc3ccc(OC)cc3/C(=N\O[C@@H](C)c3cn([C@H](CO)Cc4ccccc4)nn3)[C@@H]2O)c1
5.2,C[N+](C)(C)c1ncnc2c1ncn2[C@@H]1CCCCO1
5.1,Nc1cc(S(=O)(=O)O)cc2ccc(S(=O)(=O)O)cc12
5.4,C=CCC1(C)OC=Cc2nc3cc(Cl)c(Cl)cc3nc21
4.4,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
5.3,Oc1ccc(CCNCc2cc3c(cc2Br)OCO3)cc1
4.9,O=C(c1cnccn1)N1CCC2(CCCN(c3ccccn3)C2)CC1
4.6,COCCn1c(=O)c(-c2cn(C)c3ccccc23)nc2cncnc21
5.3,Nc1ccc(O)c(C(=O)O)c1
6.0,CCCN(C/C=C\I)[C@@H]1CCc2ccc(O)cc2C1
6.3,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(O)c(OC)c4)c3C[C@H]2CN1C(=O)c1ccccc1
6.4,CC(C)(C)c1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1
4.6,COc1cccc(Cn2c(=O)cnc3cncnc32)c1
4.9,OC1c2ccccc2-c2nc3ccccc3cc21
5.6,O=C(c1ccncc1)N1CCC2(CC1)CN(c1ccc(-c3ccccc3)cc1)C2
6.8,CC1=C(O)C(=O)[C@H]2O[C@H]2C1=O
5.4,COC(=O)[C@H]1[C@@H](c2ccccc2)[C@@]2(c3ccccc3)Oc3ccccc3[C@@]1(O)[C@@H]2O
5.6,NC(=O)c1ccccc1-c1nc(-n2ccnc2)c2ccccc2n1
4.5,O=C(c1cnccn1)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2
5.0,COCCn1c(=O)c(CCc2ccccc2)nc2cnc(N3CCN(C)CC3)nc21
5.3,COC1=CC(=O)O[C@@H](/C=C\c2ccccc2)C1
5.4,COc1cccc(Cn2c(=O)cnc3cnc(Nc4cccc(OC)c4)nc32)c1
4.6,COc1cccc(-c2cc(NCc3cccs3)ncn2)c1
7.1,O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCc4ccccc4)[C@H]3CC[C@@H]2C(=O)N1C[C@@H]1CCCO1
4.4,COC(=O)C1(Cc2ccccc2)C=C2C(=C(C(C)C)C(=O)C2C)CN1
5.6,c1ccc(CNc2ccnc(-c3cccnc3)n2)cc1
4.4,CN1CCN(c2ncc3nc(-c4ccccc4)c(=O)n(Cc4ccc(F)cc4)c3n2)CC1
4.8,Cn1c(=O)c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc21
7.0,C[C@@H](c1ccccc1)N1C(=O)[C@H]2[C@@H]3[C@H](O)C=CC(=O)[C@H]3CC[C@H]2C1=O
4.6,O=C(c1cccc(F)c1)N1CCC2(CCN(Cc3ccncc3)CC2)CC1
5.9,CC(C)=NO[C@@H](C)c1cn([C@@H]2COC[C@@H]2O)nn1
4.9,Cc1nc2cnc(OCc3ccccc3)nc2n(CCc2ccccc2)c1=O
5.5,C[C@@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1
5.4,COc1cc(-c2ccc(/N=N\c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(OC)c2)ccc1/N=N\c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+]
4.9,FC(F)(F)c1ccccc1-c1cc(NCc2ccccc2)ncn1
4.8,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@@H]2[C@@H](CC(=O)[C@H]2CC(=O)C(=O)N2CCCC2)CN1C(=O)c1ccccc1
5.9,COc1cccc(-c2ccc3ncnc(NC4CC4)c3c2)c1
5.4,CO/N=C(/C)CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1
6.4,CN(C)c1ccc(-c2cncnc2NCc2ccccc2)cc1
5.3,COc1ccccc1-c1nc(NCCc2cnc[nH]2)c2ccccc2n1
5.6,CCOC(=O)OCC1OC(C#CC(C)(C)C)C=CC1OC(=O)OCC
5.6,NC[C@H](CC(=O)O)c1ccc(Cl)cc1
5.8,CN1CCc2nc(CO)c(CO)cc2C1
5.6,Clc1ccccc1/C=C\c1ccnc2ccccc12
6.5,Oc1cc2c(cc1O)CN(C(=S)NCCc1ccc(Cl)cc1)CCC2
5.7,N#Cc1ccc(CN2CC3(CCN(C(=O)c4cccc(F)c4)CC3)C2)cc1
4.8,CN1CCN(c2ncncc2-c2ccccc2C(F)(F)F)CC1
6.1,Cc1ccc(CNC(=O)[C@H](C)[C@@H]2C[C@@]2(C)[C@@H](NC(=O)OCc2ccccc2)c2ccccc2)o1
5.7,CC(C)(C)c1ccc(O)c(CN(Cc2c(O)ccc3ccccc23)C2CCCCC2)c1
4.5,N[C@@H](COP(=O)(O)O)C(=O)O
5.8,COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@H]2COC(=O)CC/C(C)=N/O[C@@H]2O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)cc1
4.7,Cn1c(=O)c(CCc2ccccc2)nc2cnc(OCc3ccccc3)nc21
7.0,CC(C)(C)NC(=O)[C@@H]1CC[C@@H]2[C@@H]3CC[C@@H]4NC(=O)C=C[C@@]4(C)[C@H]3CC[C@]21C
5.0,Cc1nc2ccc(NC(=O)Nc3ccnc4cccnc34)cc2o1
5.0,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
5.6,O=C(c1cccc(F)c1)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1
6.9,Cc1c(-c2ccccc2)oc2cc(O)ccc2c1=O
5.6,COc1cc(/C=C\C(=O)CC(=O)/C=C\c2ccc(O)c(OC)c2)ccc1O
5.1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
5.0,N#Cc1cccc(-c2cc(NCc3cccs3)ncn2)c1
4.5,CC1(C)C(=O)N=C2C1=C(O)C(=O)c1ccccc12
5.0,C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@H]1C[C@]1(C)[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1
5.2,O=C(c1ccccc1)[C@@H]1O[C@H]1c1ccc(-c2ccccc2)cc1
4.6,COc1ccc2[nH]cc(CCNc3ccnc(-c4ccccc4C(F)(F)F)n3)c2c1
4.7,COC(=O)N1CCC2(CCN(C(=O)Nc3ccccc3)CC2)CC1
4.4,N#Cc1ccccc1-c1ccc2ncnc(NCc3cccs3)c2c1
4.9,COc1ncc2nc(CCc3ccccc3)c(=O)n(CCC#N)c2n1
6.1,COC1=C(C)C(=O)c2c(c(COC(N)=O)c3n2C[C@@H]2[C@@H]3N2C)C1=O
7.2,C=CCN1C[C@H](C)N([C@@H](c2ccccc2)c2ccc(C(=O)N(CC)CC)cc2)C[C@H]1C
5.1,CS(=O)(=O)Nc1cccc(-c2nc(Nc3ccc(F)cc3)c3ccccc3n2)c1
7.1,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)C2.CN1[C@@H](c2ccccc2)C/C(=N\O)C[C@H]1c1ccccc1
5.5,CCCC/C=C/C(NC(=O)Oc1cccc(C(F)(F)F)c1)c1ccccc1
5.6,CCOC(=O)OCC1OC(C#Cc2ccccc2)C=CC1OC(=O)OCC
4.9,O=c1cnc2cncnc2n1Cc1ccccc1Cl
5.3,CC(=O)CC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@]21C
5.5,CC(C)(C)c1ccc(OC2C(O)COC2/C=C/C#Cc2ccccc2)cc1
5.1,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
7.3,CS(=O)(=O)Nc1cccc(-c2ccc3ncnc(NCc4cccnc4)c3c2)c1
5.4,S=C1SCN(C2CCCCCCCCCCC2)CN1C1CCCCCCCCCCC1
5.2,CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O
5.3,C[N+](C)(N)CCC[N+](C)(C)N
6.1,CC12C=C(/C=C/c3ccccc3)C(C)(C1)C(c1ccccc1)CC2=O
7.1,COC(=O)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1
4.4,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4ccccn4)c3C[C@H]2CN1C(=O)c1ccccc1
4.6,CC(=N)NCCC[C@H](N)C(=O)O
4.9,O=C(c1ccncc1)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1
5.4,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccccn4)c3C[C@H]2CN1C(=O)c1ccccc1
6.3,COc1ccccc1-c1ccc2ncnc(N(C)C)c2c1
4.6,O=C(c1csnn1)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1
4.9,O=C(c1ccc2c(c1)OCO2)N1CCCCC1
6.5,Oc1c(Br)cc(Br)cc1CN(Cc1cc(Br)cc(Br)c1O)C1CCCCC1
4.7,COc1ccc(Oc2ncc3nc(-c4ccccc4)c(=O)n(C[C@H]4CCCO4)c3n2)cc1
5.2,O=C(NCCc1c[nH]c2ccccc12)[C@@H]1C[C@H]1[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1
6.3,c1ccc2c(c1)[I+]c1ccccc1-2
4.5,CN(C)C(=O)c1ccc(-c2nc(N3CCOCC3)c3ccccc3n2)cc1
5.9,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC
5.7,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1
5.9,OCC1OC(c2ccccc2)C=CC1Oc1cc(Cl)cc(Cl)c1
4.4,CCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@@H](C(=O)NCC)[C@H](O)[C@@H]3O)c2n1
5.0,CCCn1c(=O)c2nc(-c3ccccc3)[nH]c2n(CCC)c1=O
5.0,CNc1nc(-c2ccccc2C)nc2ccccc12
7.0,CC[C@@]1([N+](=O)[O-])C[C@H]2C=C[C@@H]1C2.CC[C@@]1([N+](=O)[O-])C[C@H]2C=C[C@@H]1C2
7.0,C=CCOC(=O)C(C(C)=O)C(NC(=O)OC)c1cccc(F)c1
4.9,COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N4CCCC4)n(Cc4ccc(OC(F)(F)F)cc4)c3CC2CN1C(=O)c1ccccc1
5.3,c1cncc(-c2nc(NCc3cccs3)c3ccccc3n2)c1
5.4,N=C(N)SCc1cccc2c(=O)cc(-c3ccccc3)oc12
6.0,S=C(Nc1ccc2cn[nH]c2c1)Nc1ccc2cn[nH]c2c1
5.0,c1csc(CNc2cc(-c3ccoc3)ncn2)c1
6.0,NC(=O)c1csc(-c2ccc(CO)o2)n1
5.0,CCS(=O)(=O)N(C)[C@@H]1c2cc(C#N)ccc2OC(C)(C)[C@H]1O
4.4,CC(C)C[C@@H](CC(=O)N[C@@H](CCCN)CC(=O)N[C@@H]1CCCC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(=O)O)CC(=O)O)Cc1ccccc1)NC(=O)[C@@H]1CCCC[C@H]1N
5.0,COC(=O)[C@@H]1C[C@H]1[C@@H](NC(=O)Oc1ccc(F)cc1)c1ccccc1
5.4,O=c1c(-c2cccc(Cl)c2)nc2cncnc2n1Cc1ccc(F)cc1
4.8,COc1cccc(Cn2c(=O)c(CCc3ccccc3)nc3cnc(OC)nc32)c1
7.5,CN(C)c1ccc(-c2cncnc2NCc2cccnc2)cc1
6.9,C=CCOC(=O)C(C(C)=O)C(NC(=O)OC)c1ccc2ccccc2c1
5.7,CC[C@H](C(=O)c1cccs1)C(O)(C(F)(F)F)C(F)(F)F
6.6,O=c1cc(-c2ccccc2O)oc2c1ccc1ccccc12
5.3,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc(Cl)c1Cl
4.9,N#CCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(OCc3ccccc3)nc21
5.1,O=C(CCCN1CCC2(CC1)C(=O)N(Cc1cccc(F)c1)CN2c1ccccc1)c1ccc(F)cc1
6.2,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1
5.6,COc1ccccc1-c1nccc(N2CCN(C)CC2)n1
4.5,COc1ccc(Oc2ncc3nc(-c4ccc(OC)cc4)c(=O)n(C4CC4)c3n2)cc1
5.4,O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCc4ccccc4)[C@@H]3CC[C@@H]2C(=O)N1Cc1ccc2c(c1)OCO2
5.5,C[C@@H](C(=O)Nc1ccc2ccccc2c1)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1
4.8,CN1CCN(C(=O)O[C@@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
4.4,NCCc1ccc(O)cc1
6.4,C=CCOC(=O)C(C(C)=O)C(NC(=O)OC)c1ccc(F)cc1
5.4,CCCCCCC#CC1C=CC(Oc2ccc(C=O)cc2)C(CO)O1
5.8,O=[N+]([O-])c1cccc2cn[nH]c12
4.9,Cc1noc(C)c1-c1ccc2ncnc(Nc3ccc(F)cc3)c2c1
6.0,Nc1cc2c(nc3c4ccccc4c(N)cc3[n+]2-c2cccc3ccccc23)c2ccccc12.Nc1cc2c(nc3c4ccccc4ccc3[n+]2-c2cccc3ccccc23)c2ccccc12
4.6,N[C@@](C(=O)O)(c1ccc(P(=O)(O)O)cc1)C1CC1
5.6,C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1
6.5,O=C(c1csnn1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1
4.6,Cn1cccc1C(=O)N1CCC[C@@]2(CCN(C(c3ccccc3)c3ccccc3)C2)C1
5.0,C[N+]1(C)CCC[C@@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
5.3,O=C1CCCC=C1[C@@H](O)CCOCc1ccccc1
5.9,C=C(CC1([C@@H](NP(=O)(c2ccccc2)c2ccccc2)[C@H]2C[C@@H]2CCN(C(=O)OCC)S(=O)(=O)c2ccc(C)cc2)CC1)c1ccccc1
8.2,CCCc1cc2c(n1Cc1ccc(OC)cc1)C(C)C1CN(C(=O)c3ccccc3)C(C)(C(=O)OC)C21
4.8,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CC4CC4)c3C[C@H]2CN1C(=O)c1ccccc1
7.1,Nc1ccc(S(=O)(=O)NCc2nccs2)cc1
5.6,COc1cccc2[nH]c(-c3ccccn3)nc12
5.1,Cc1ccccc1-c1ccc2ncnc(N(C)Cc3ccco3)c2c1
5.4,CN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1
8.4,CC1(C)[C@@H]2CC[C@]1(C)[C@@H](OC(=O)/C=C\c1ccccc1)C2
5.4,CCCCCCC/C=C/C1=CC2(C)CC1(C)C(CCCCCCC)CC2=O
4.7,c1ccc(-c2ccc(N3CC[C@@]4(CCCNC4)C3)cc2)cc1
5.6,C[C@@H](C(=O)O)/C(=C/c1ccc2c(c1)OCO2)C(=O)O
5.7,COc1ccc(NC(S)=Nc2ccccc2)cc1
4.4,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@H]2c3cccc4c3c(cn4C)C[C@@H]21
5.0,O=C(c1csnn1)N1CCC2(CC1)CN(Cc1ccncc1)C2
5.0,C[C@@]12CCC(=O)C=C1CC[C@H]1[C@H]3CC[C@](O)(C(=O)CO)[C@]3(C)CC[C@@H]12
4.8,FC(F)(F)c1ccccc1-n1ccnc1
4.9,CN(C)Cc1ccccc1-c1ccc2ncnc(N(C)Cc3ccco3)c2c1
6.2,C#C[C@]1(O)CC[C@@H]2[C@H]3CCC4=Cc5oncc5C[C@]4(C)[C@@H]3CC[C@@]21C
5.6,COc1cc2nncc(SCc3ccc(Cl)c(Cl)c3)c2cc1OC
4.6,CCc1c2c(nc3ccc(OC)cc13)OC(CC)C2
4.5,CN[C@H](CC(=O)O)C(=O)O
6.6,O=C1CCCC=C1[C@@H](O)CCOC(c1ccccc1)(c1ccccc1)c1ccccc1
4.6,O=C(O)C1=CCCN(CCON=C(c2ccccc2)c2ccccc2)C1
4.8,N[C@H](C(=O)O)c1cc(O)cc(O)c1
5.1,CCCC1(C(=O)OC)C=C2C(=C(c3ccccc3)C(=O)C2C)CN1
5.7,CC/C=C\CC[C@H](OC(=O)c1ccc(Br)cc1)C1=CCCCC1=O
7.3,COC(=O)[C@@H]1CC[C@H](C)[C@@H](c2ccc(C)cc2)N1C(=O)c1ccc(/C=N\O[C@@H](C)c2cn([C@H](CO)Cc3ccccc3)nn2)cc1
4.8,O=C(Oc1ccccc1)N1CCC2(CCCN(c3ccccc3)C2)CC1
5.4,C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1
5.8,COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5ccc6c(c5)OCO6)cc34)c2c1
5.9,CCN1C(C)=C(C(=O)OC)C(c2ccccc2)N2C(=O)[C@@]3(C(=O)OC)O[C@@]12C1C(=O)N(c2ccccc2)C(=O)C13
5.5,Cc1cccc(CNc2cc(-c3ccccc3C)ncn2)c1
5.4,Cn1c(=O)c2nc(CSCc3ccccc3)[nH]c2n(C)c1=O
4.6,COc1cccc(Cn2c(=O)c(CCc3ccccc3)nc3cnc(N4CCNCC4)nc32)c1
5.2,Nc1nc(Cc2ccccc2)nc(Cc2ccccc2)c1-c1ccccc1
5.6,COc1ccc([C@@H](Nc2ccccn2)c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)cc1
5.3,Cn1cccc1C(=O)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1
8.6,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@H]3N)nc21
4.5,Cc1noc(C)c1-c1cc(NC2CC2)ncn1
4.8,CN(C)c1ncc2nc(CCc3ccccc3)c(=O)n(C3CC3)c2n1
4.8,O=C(c1ccncc1)N1CCC2(CCCN(c3ncccn3)C2)CC1
6.8,CS(=O)(=O)Nc1cccc(-c2ccc3ncnc(NC4CC4)c3c2)c1
4.9,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4nc5ccccc5[nH]4)c3C[C@H]2CN1C(=O)c1ccccc1
6.4,O=C1c2ccccc2-c2cc([N+](=O)[O-])c([N+](=O)[O-])cc21
4.6,COC(=O)Cn1c(C(=O)N(C)C)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccc(F)cc3)(C(=O)OC)[C@@H]21
5.3,CN1CCc2cc(Br)c(O)cc2[C@H](c2ccccc2)C1
4.6,O=C(O)[C@@H]1C[C@@H](C(=O)O)N1
5.8,CCN1C(=O)[C@@H]2[C@H]3C(=CC[C@@H]2C1=O)C1(OCCCO1)[C@H]1O[C@@H]1[C@H]3O
4.9,O=c1cc(-c2cccc(O)c2O)oc2ccccc12
4.5,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21
4.5,CC(C)c1ccc(Cn2ccc3c4c(N)nc(NC5CC5)nc4ccc32)cc1
5.0,O=c1c(-c2ccc(F)c(F)c2)nc2cncnc2n1Cc1ccc(F)cc1
5.3,Cc1cccc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c1
5.4,CC(C)=NOCc1cccc(-c2cc(-c3ccccc3)no2)c1
5.0,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5cc(F)ccc45)c3C[C@H]2CN1C(=O)c1ccccc1
5.4,CC(C)CCC[C@@H](C)[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](N)CC[C@@]4(C)[C@@H]3CC[C@]21C
5.1,Nc1ccc(/N=N\c2ccccc2)c(N)n1
5.4,COc1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)c(OC)c1
4.5,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23
5.8,C[C@H](C(=O)c1ccccc1)[C@@H](c1ccccc1)N1CCOCC1
4.9,CC[C@](C)(CN(C)C)OC(=O)c1ccccc1
5.6,N=C(N)CCNC(=O)[C@@H]1CCC(N)=N1.O=S(=O)(O)O
5.1,CC(=O)[C@@H]1CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]21C
5.6,CCC/C=C(\CCC)C(NS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1ccc(C(=O)OC)cc1
5.8,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4cc(F)c(F)c(F)c4)c3C[C@H]2CN1C(=O)c1ccccc1
5.0,COc1ncc2nc(-c3ccc(F)cc3)c(=O)n(C[C@H]3CCCO3)c2n1
5.5,O=c1c(-c2ccccc2)nc2cncnc2n1Cc1ccccc1
5.5,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccccc4)c3C[C@H]2CN1C(=O)c1ccccc1
4.9,CC[C@]1(c2ncc[nH]2)Cc2ccccc2O1
5.9,C[C@H](NC(=O)c1ccc(Cl)c(Cl)c1)c1ccc(-c2ccccc2)cc1
5.9,Oc1cc(CN2COc3ccccc32)c(O)cc1CNC1CCCCC1
6.0,NCCCCCCNS(=O)(=O)c1cccc2ccccc12
5.5,COc1ccc(OC2C=CC(C#Cc3ccc(Br)cc3)OC2CO)c(C(C)(C)C)c1
5.8,N=c1ccn2c(n1)O[C@H]1[C@@H](OP(=O)(O)O)[C@H](CO)O[C@H]12
5.7,COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccsc4Br)c3C[C@H]2CN1C(=O)c1ccccc1
6.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]12C
5.1,COc1cccc(-c2nc(NCc3ccc(OC)cc3OC)c3ccccc3n2)c1
5.5,CCC[C@@H]1C[C@@]1(CCC)C(NC(=O)c1ccco1)c1ccc(Cl)cc1
4.6,O=c1oc(Cl)c(Cl)c2ccccc12
5.5,O=C(c1cccc(F)c1)N1CCC2(CC1)CN(c1ccncc1)C2
4.7,N#Cc1cccc(NC(=O)N2CCC3(CC2)CCN(C(=O)c2ccco2)CC3)c1
7.5,COCCNc1nc(-c2ccccc2Cl)nc2ccccc12
5.5,COc1ccc2c(Cl)cc(NC(=S)Nc3ccccc3)nc2c1
5.0,Cn1cccc1C(=O)N1CCC2(CCCN(c3ccncc3)C2)CC1
7.5,CC(CC(=O)O)(CC(=O)O)C(=O)O
5.0,CN1CCN(c2ncncc2-c2ccc(N(C)C)cc2)CC1
6.2,CC[C@H]1C(=O)OC[C@H]1Cc1cncn1C
5.0,COc1cc2ccc(=O)oc2c(O)c1OCC=C(C)C
5.7,COc1cccc([C@@H]2Oc3ccc(OC)cc3/C(=N/OC[C@@H](C)[C@H](OCc3ccccc3)C(C)C)[C@@H]2O)c1
5.5,O=[As]c1ccc(S(=O)(=O)NCCO)cc1
5.7,c1ccc(NN(Cc2cnccn2)c2ccccc2)cc1
5.1,N#Cc1cccc(-c2nccc(-n3ccnc3)n2)c1
4.7,O=C(Oc1ccccc1)N1CCC2(CC1)CN(Cc1ccncc1)C2
5.0,CN(Cc1ccco1)c1cc(-c2ccc3c(c2)OCO3)ncn1
5.5,O=C(CCCN1CCC2(CC1)C(=O)N(CCc1ccc(N=C=S)cc1)CN2c1ccccc1)c1ccc(F)cc1
5.4,COc1cccc(Nc2ncc3ncc(=O)n(Cc4cccs4)c3n2)c1
4.6,c1ccc2c(NC3CC3)nc(-c3ccoc3)nc2c1
4.7,COc1ccccc1-c1nc(N(C)Cc2ccco2)c2ccccc2n1
5.4,N#C/C(=C(\O)C(=O)O)c1ccc(-c2cccc3ccccc23)cc1
5.3,CC(=O)N[C@H](c1ccccc1)[C@@]1(C)C[C@@H]1[C@@H](C)C(=O)Nc1ccc2ccccc2c1
6.5,COc1ccc2ccccc2c1/C=C\C(=O)c1ccccc1
4.6,C[C@](N)(COP(=O)(O)O)C(=O)O
4.5,O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1
4.6,CN1CCN([C@@H]2Cc3ccccc3Sc3ccc(Cl)cc32)CC1
4.4,COc1ccc(-c2nc3cnc(N4CCNCC4)nc3n(Cc3cccc(OC)c3)c2=O)cc1
5.6,Cc1cccc(CNc2ccnc(-c3cccnc3)n2)c1
5.1,COc1cc2c(cc1O)[C@H]1Cc3ccc(OC)c(O)c3CN1CC2
4.6,COc1ccc(C(=O)N2CCC3(CCCN(c4ccccn4)C3)CC2)cc1
4.8,Cc1ccc(C(=O)[C@@H]2[C@@H]3[C@@H](C(=O)[C@@H]4OC[C@H]3O4)[C@@H]3C=Cc4ccccc4N23)cc1
4.4,CNc1nc(-c2cccnc2)nc2ccccc12
4.8,Cc1noc(C)c1-c1cc(N(C)Cc2ccco2)ncn1
4.4,O=c1c(-c2ccccc2)nc2cnc(N3CCNCC3)nc2n1C1CC1
5.6,COc1cccc(Cn2c(=O)cnc3cnc(N(C)C)nc32)c1
4.9,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4ccc(O)c(O)c4)c3C[C@H]2CN1C(=O)c1ccccc1
6.0,COc1ccc2c(c1)CN([C@H](C)[C@@H]1CC[C@@H]3[C@H]4CC[C@H]5C[C@@H](O)CC[C@@]5(C)[C@H]4CC[C@]31C)CO2
5.0,COc1cccc2oc(-c3ccc(O)cc3)cc(=O)c12
6.0,O=C(c1[nH]o[n+](=O)c1C(=O)c1csc2ccccc12)c1csc2ccccc12
5.6,C[C@H](Br)CN(C[C@H](C)Br)c1ccc2c(c1)Cc1ccccc1-2
4.9,COc1ccc(CNc2ccnc(-c3ccccc3OC)n2)c(OC)c1
9.0,C=C(C)C(O)C(CC/C=C(\C)C(=O)OCC)OC
4.9,CN(Cc1ccco1)c1nc(-c2cccnc2)nc2ccccc12
