pchembl_value,canonical_smiles
4.7,COc1ccc(CNC(=O)[C@H]2C[C@@H]2[C@H](NP(=O)(c2ccccc2)c2ccccc2)c2ccccc2)cc1OC
4.8,COc1ccc(CN2CN(c3ccc(Cl)cc3)C(=O)N(n3cnnc3)C2)cc1
5.4,Cc1ccc(C(=O)OCn2ncc(Cl)c(Cl)c2=O)cc1
6.2,O=c1c(-c2cccc(Cl)c2)nc2cncnc2n1C1CC1
4.9,CCOC(=O)N/N=C\c1ccc([N+](=O)[O-])o1
4.4,CN(C)C(=O)c1ccc(-c2ccc3ncnc(N4CCC(C(=O)O)CC4)c3c2)cc1
5.6,C=CCNC1=C(C(=O)CCC(=O)OC)C(=O)CC(C)(C)C1
4.85,CCCN(/C=N/c1sc2c(c1C#N)CCCCC2)CCC
6.0,Cn1cc(-c2nc3cnc(OCc4ccccc4)nc3n(CCC#N)c2=O)c2ccccc21
5.55,OCCN(/C=N/C1=NN(c2cccc(C(F)(F)F)c2)CC1)CCO
5.3,CC(=O)O/C(=C1/C[C@H]2[C@@H]3CC=C4C[C@@H](OC(C)=O)CC[C@]4(C)[C@@H]3CC[C@]2(C)C1=O)C(F)(F)F
5.65,CCOC(=O)Cc1csc(NC(=S)NC(=O)c2ccc(Cl)cc2)n1
6.5,CC(=O)Nc1ccc2c(c1)/C(=N/c1ccc(C(=O)O)cc1)c1ccccc1-2
5.5,Cc1cnc(CNc2nc(-c3ccccc3C)nc3ccccc23)cn1
5.1,CCCn1c(=O)c2c(ncn2C)n(CCC)c1=O
5.7,COc1ccc(-c2nc3cnc(OC)nc3n(C3CC3)c2=O)cc1
4.6,Cc1ccc(C(CC(=O)c2ccco2)SCCO)cc1
5.0,Cn1c(=O)c(-c2cccs2)nc2cnc(N3CCNCC3)nc21
4.5,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
6.4,CN(C)c1ccc(-c2cncnc2Nc2ccccc2)cc1
5.8,CC(C)C(=O)Nc1sc2c(c1-c1nc3ccccc3[nH]1)CCCC2
5.8,Brc1ccc2ncnc(Nc3cccc4ccccc34)c2c1
4.8,C/C=C(C(=C\C)\c1ccc(O)cc1)/c1ccc(O)cc1
4.6,CC(C)CN1CC[C@@]2(CCCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1
4.8,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO
5.35,CCCCCn1c(SCc2ccncc2)nc2cc(C(=O)NCc3ccco3)ccc2c1=O
5.6,O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCNCC3)nc2n1C1CC1
5.2,COc1ccccc1-c1ccc2ncnc(NC3CCNCC3)c2c1
4.9,N#C[C@H](Cc1ccc(O)cc1)c1ccc(O)cc1
5.95,Cc1ccc2[nH]c(SCc3ccc([N+](=O)[O-])cc3)nc2c1
5.35,O=C(Cc1csc(Nc2nc(S)nc3ccccc23)n1)NCc1cccc(Cl)c1
4.7,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)[nH]c3C[C@H]2CN1C(=O)c1ccccc1
5.2,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O
4.9,COc1ccccc1NC(=O)COC(=O)c1ccc(S(=O)(=O)NCc2ccco2)cc1
4.8,O=C(c1ccco1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1
5.4,Cc1cc(SCC(=O)c2ccc(Br)cc2)cc(C)[o+]1
4.8,CC(=O)NCCc1c[nH]c2ccccc12
5.3,Cc1cnc(CNc2ccnc(-c3ccccc3CN(C)C)n2)cn1
4.8,CC(C)NC[C@@H](O)COc1ccc(CCOCC2CC2)cc1
6.6,CC(C)CCN1CC(C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1=O
5.35,CCCCNC(=O)Cc1coc2ccc3ccccc3c12
5.35,O=C(N/N=C/c1ccc(O)cc1)c1ccc(COc2cc(Cl)ccc2Cl)o1
5.7,O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCOCC3)nc2n1C[C@H]1CCCO1
5.0,Nc1c2c(nc3ccccc13)CCC[C@H]2O
5.1,COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5ccccc5OC)cc34)c2c1
4.6,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](c3ccc(N(C)C)cc3)C[C@@]21C
4.85,O=C(CC1c2ccccc2Oc2ccccc21)N1CCN(c2ccccn2)CC1
4.8,CC(=O)CSc1nnc(Cc2ccc([N+](=O)[O-])cc2)o1
5.35,CCCCCOCC(O)CCC(=O)NN
5.4,Cc1ccc(C)c([C@@H]2NC(=O)c3ccccc3N2)c1
5.2,Cc1cnc(CNc2nc(-c3ccccc3Cl)nc3ccccc23)cn1
4.9,COc1cccc(Cn2c(=O)cnc3cnc(Oc4cccc(Cl)c4)nc32)c1
4.6,Cc1ccc(Cn2cnc3c(nnn3Cc3ccc(Cl)cc3)c2=O)cc1
4.4,CCN1CC=C2C(C#N)=C(N)C(C#N)(C#N)[C@H](c3ccoc3)[C@H]2C1
4.8,O=C(c1cnccn1)N1CCC[C@@]2(CCN(C(c3ccccc3)c3ccccc3)C2)C1
4.6,O=C1c2ccccc2NC(c2ccc(F)cc2)N1Cc1ccco1
6.4,Clc1cccc2c1CN(C1=NCCN1)C2
7.35,O=C(N/N=C/C=C/c1ccccc1)c1cc2c(ccc3ccccc32)o1
5.6,Cc1ccc(-n2c(C)nc3c(cnn3-c3ccc(F)cc3)c2=O)cc1C
5.4,Cc1cc(Cl)ccc1Nc1sc(C(=O)c2cc3cc(Cl)ccc3o2)c(N)c1C#N
5.5,COc1ccc(C(=O)NC(=S)NC(C)C)cc1Br
6.5,c1cncc(CNc2nc(-c3cccnc3)nc3ccccc23)c1
5.4,Cc1cccc(NC(=O)Cn2cccc2)c1
4.8,O=P(Nc1ccccc1)(Nc1ccccc1)Oc1cccc(Cl)c1
4.75,COC(=O)c1n[nH]c(NC(=O)c2ccccc2)n1
6.5,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
6.0,Cc1cccc(CNc2cc(-c3c(C)noc3C)ncn2)c1
4.9,CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
4.8,CC(=O)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1
5.7,O=C(Cc1ccccc1)NC(=S)Nc1cc(C(F)(F)F)ccc1Cl
5.5,COc1ccc2[nH]cc(CCNc3nc(-c4cccc(NS(C)(=O)=O)c4)nc4ccccc34)c2c1
4.9,O=C1CC(c2ccc3c(c2)OCO3)CN1
6.4,Cc1noc(C)c1-c1ccc2ncnc(NCc3cccs3)c2c1
5.3,Cn1cccc1C(=O)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2
5.3,COC(=O)c1c(C)ccc2c(O)c3c(cc12)C(=O)c1c2c(cc(O)c1C3=O)[C@@]1(C)O[C@@](C)(O2)[C@@H](O)[C@H](N(C)C)[C@H]1O
5.3,Cc1cc(/C=C2\SC(=S)NC2=O)c(C)n1C
5.0,COc1ccc(N2CCN(c3oc(Cc4ccccc4)nc3C#N)CC2)cc1
6.1,O=S(=O)(c1ccccc1)c1cnn2c(C(F)(F)F)cc(-c3ccc(F)cc3)nc12
6.3,CC1CCc2cc(F)ccc2N1C(=O)CSc1n[nH]c2c3cc(F)ccc3nc-2n1
4.9,CCOC(=O)c1[nH]c(C)c(C(=O)OCC(=O)N2c3ccccc3CC2C)c1C
6.4,c1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)cc1
5.4,Nc1nc(N)nc(CC(=O)O)n1
4.9,CNc1nc(NCCOC23CC4CC(CC(C4)C2)C3)nc(OCC(F)(F)F)n1
6.4,c1ncc(-c2ccc3c(c2)OCO3)c(NCCc2cnc[nH]2)n1
4.8,CCOC(=O)NC(NC(=O)OCC)C(=O)c1ccccc1
5.6,Cc1nc(-c2cccnc2)sc1C(=O)Nc1ccc(Cl)cc1
6.2,N#CC1=C(SCC(N)=O)N=C2C(=C(O)c3ccccc32)C1c1ccc(Cl)cc1
5.5,CCNc1ncc2nc(-c3ccccc3)c(=O)n(CCOC)c2n1
4.85,COc1ccc(/C=N/NC(=O)c2sccc2OCc2ccc(F)cc2)cc1OC
4.7,CC(C)(C)C(=O)NC(Nc1cccc2cccnc12)C(Cl)(Cl)Cl
5.35,COc1cccc(NC(=O)CSc2nc3ccccc3cc2Cc2ccccc2)c1
4.9,COc1ccccc1CNc1ncncc1-c1ccccc1CN(C)C
4.4,Cc1cccc([C@@H]2CN(C)CCc3c2cc(O)c(O)c3Cl)c1
4.8,Cc1nn(C(=O)c2ccco2)c(C)c1Sc1ccccc1
5.45,C=CCn1c(COc2ccccc2)nnc1SCC(=O)N/N=C/c1ccc(C)cc1
4.8,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C[C@@H]1C(=O)c2ccccc2C(=O)[C@@H]1C
4.5,Cc1ccc(C)c(NC(=O)C2CC(O)CN2C(=O)OC(C)(C)C)c1
5.1,Cc1ccc(CCN2CC(C(=O)N3CCC4(CC3)OCCO4)CC2=O)cc1
6.3,Cc1noc(C)c1-c1nccc(NCc2cccs2)n1
5.0,C(=N/Nc1nc(Nc2ccccc2)nc(N2CCOCC2)n1)\c1c[nH]c2ccccc12
4.8,COCCNc1cc(-c2ccccc2C)ncn1
5.6,COc1ccc2c(C)cc(N3CCOCC3)nc2c1
4.8,Cc1ccc(CNC(=O)[C@H](C)[C@H]2C[C@]2(C)[C@H](NC(=O)OCc2ccccc2)c2ccccc2)o1
5.55,O=[N+]([O-])c1ccc(/C=N/n2c(S)nnc2COc2ccccc2)cc1
5.1,COc1ccc(-c2nc3cnc(OC)nc3n(Cc3cccc(OC)c3)c2=O)cc1
5.4,COC(=O)C1=C(NC(=O)c2ccc(C)c(C)c2)CCS1
5.85,COC(=O)c1[nH]c2cc(OC)ccc2c1NC(=O)CCN1CCSCC1
4.5,CC(=O)OCCNC(=O)c1cccnc1
4.55,COC(=O)C(NC(=O)c1ccc(Cl)cc1)(Nc1nc(C)cs1)C(F)(F)F
5.65,CCOC(=O)CC(=O)CSc1nc(-c2ccccc2)cc(-c2ccc(Cl)cc2)c1C#N
4.8,CC(=O)OCc1c(C(F)(F)F)nn(C)c1Sc1ccccc1
4.65,Cc1cccc(NC(N)=S)c1
5.7,COCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(N(C)C)nc21
4.8,CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1
5.45,O=C(NNC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12)Nc1ccccc1
4.85,NS(=O)(=O)c1ccc(NCc2ccccc2OCc2ccccc2F)cc1
5.1,O=c1c(-c2ccc(F)cc2)nc2cncnc2n1-c1ccccc1
5.4,CS(=O)(=O)O.O[C@@H](c1cc(C(F)(F)F)nc2c(Cl)cc(Cl)cc12)[C@@H]1CCCCN1
4.8,COCCNC(=O)c1ccc2c(c1)ncn2-c1ccc(F)c(F)c1
4.5,N[C@H](CP(=O)(O)O)C(=O)O
6.55,CCOC(=O)c1c(C)nc2c(c1-c1ccccc1)C(=O)CCC2
5.1,O=C(COc1ccccc1C(=O)N/N=C\c1ccc(O)c(O)c1)N/N=C/c1ccc(O)c(O)c1
4.4,C[C@]12CC3CC(N)(C1)C[C@@](C)(C3)C2
5.3,N=C(N)SCc1cc(Cl)cc(Cl)c1O
4.85,CCOC(=O)Cc1nnc(NC(=O)CSc2ccc(C)cc2)s1
5.45,CC(=O)c1cccc(/N=C/C2=C(O)OC3(CCCCC3)OC2=O)c1
4.8,COC(=O)c1ccc(C23CC2(C(NP(=O)(c2ccccc2)c2ccccc2)c2ccccc2)C3)cc1
4.7,Cc1nc2nc(SCC(=O)NCc3ccco3)nn2c(C)c1Cc1c(F)cccc1Cl
4.85,CN(C)/C(CN1CCN(C=O)CC1)=C1\N=C(c2ccccc2)OC1=O
5.4,Cc1cc(C)n(-c2nc3ccccc3c(=O)n2OCc2ccc(Cl)cc2)n1
5.0,CC(C)c1cccc(C(C)C)c1O
5.0,COCCn1c(=O)c(CCc2ccccc2)nc2cnc(OC)nc21
6.5,Cc1ccc(C2CC2C(=O)NN)cc1
4.95,CC1CCN(C(=O)Nc2ccc3nsnc3c2)CC1
4.6,CC12CC(NC(=O)N1c1cccc(C(=O)NCc3ccccc3)c1)c1ccccc1O2
5.3,CS(=O)(=O)N1CC(C(=O)NC2CCCC2)Oc2ccc(Cl)cc21
4.4,N[C@@H](C(=O)O)c1ccc(C(=O)O)cc1
5.8,Cc1ccc(-n2nc3c(c2NC(=O)c2cccs2)CSC3)cc1
5.15,C=CCOC(=O)/C(=C\c1cccc2ccccc12)NC(=O)c1ccccc1
6.1,COc1ccc(CNc2nc(-c3ccccc3OC)nc3ccccc23)c(OC)c1
4.8,O=C(O)COc1ccc(-c2nccc(-c3cccs3)n2)cc1
5.15,Cc1nc(NC(=O)c2ccccc2)sc1-c1csc(Nc2ccc(Cl)cc2)n1
5.7,Clc1ccc(-c2nnc(-c3cccc4ccccc34)o2)cc1Cl
4.9,CCOC(=O)c1c(NC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)sc2c1CCN(C)C2
4.5,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O
4.8,COc1ccc(N2C(=O)c3ccccc3NC2c2ccc(OC)c(CSc3ccccn3)c2)cc1
5.2,Nc1ccccc1/N=N\c1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(O)c2c1O
6.0,COc1cccc(-c2ccc3ncnc(Nc4ccccc4)c3c2)c1
4.4,Cn1c(=O)cc(SCC(=O)NCCN2CCN(c3ccccc3F)CC2)c2cc(Cl)ccc21
5.8,CN(Cc1ccccc1)c1nc(-c2ccc([N+](=O)[O-])cc2)nc2ccccc12
5.45,O=[N+]([O-])/C=C/c1cn(Cc2ccccc2)c2ccccc12
5.85,COc1ccc(-c2oc3ccccc3c(=O)c2OC(=O)c2ccc(C)cc2)cc1
7.6,O=C(O)c1cc2cc(Cl)ccc2oc1=O
4.85,Cl.O=C1CN=C(Nc2ccc(Cl)cc2)N1c1ccccc1
5.0,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC
4.8,Cc1cnc(CNc2ncncc2-c2cccnc2)cn1
4.9,COc1ccc2[nH]cc(CCNc3ccnc(-c4ccc(C(=O)N(C)C)cc4)n3)c2c1
5.3,COC(=O)[C@H]1C[C@@H]1[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)c1ccccc1
5.7,CC(=C/c1ccccc1)/C=N/n1cnnc1
5.6,Cc1ccc(-c2nc(-c3nccc4ccccc34)oc2-c2ccccc2)cc1
4.75,CCC(C)(C)n1nnnc1C(c1cc2cc3c(cc2nc1O)OCO3)N1CCCCC1
4.8,CC(NC(=O)C(=O)NN=C1CCCCCC1)c1ccccc1
5.05,CC(C)(C)c1ccc(C(=O)Nc2ccc(NC(=O)c3ccco3)cc2)cc1
5.55,COc1ccc(-c2cc(C(F)(F)F)nc(N3CCN(C)CC3)n2)cc1OC
5.2,COc1ccccc1-c1ccc2ncnc(NCc3cnc(C)cn3)c2c1
6.9,O=C(O)c1ccc(/C=N\N=C2c3ccccc3-c3ccccc32)cc1
5.9,COCCn1c(=O)c(-c2ccccc2)nc2cnc(Oc3ccc(OC)cc3)nc21
6.7,CCCCn1c(SCC(=O)Nc2nccs2)nc2ccccc2c1=O
6.15,CCCCCn1c(=O)c(C(=O)c2ccccc2)nc2ccccc21
5.0,COc1ccc(-c2nc(CS(=O)(=O)CC(=O)NCCc3cc(OC)ccc3OC)c(C)o2)cc1
4.75,CC(Sc1nnc(C(C)N(C)C)n1-c1ccc(Cl)cc1)C(=O)Nc1ccc2c(c1)OCO2
5.7,O=c1c(-c2ccccc2)nc2cnc(Nc3ccccc3)nc2n1Cc1cccs1
4.8,COCCn1c(=O)c(CCc2ccccc2)nc2cnc(Oc3ccc(OC)cc3)nc21
6.9,O=c1c(-c2ccc(Cl)cc2)nc2cnc(Oc3ccccc3)nc2n1C1CC1
4.8,O=C(N/N=C/c1ccccn1)c1ccco1
5.4,O=C(O)Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
4.75,CCOC(=O)C1=C(COc2ccc(F)cc2Cl)NC(=O)NC1c1cc(C)ccc1C
4.7,c1cncc(-c2cncnc2-n2ccnc2)c1
5.35,N#Cc1c(SCC(N)=O)nsc1SCc1ccccc1Cl
6.4,Clc1ccccc1/C=C\c1ccnc2ccccc12
4.8,CS(=O)(=O)N1CCC2(CC1)CN(C(=O)Nc1cccc(F)c1)C2
5.05,COc1cccc(-c2csc(N3CCN(CC(=O)NNC(=O)c4ccc(Cl)cc4)CC3)n2)c1
4.6,C#CCOC(=O)C1=CCCN(C)C1
6.7,COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cncnc21
4.5,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1
5.5,COc1ccccc1NC(=O)C1=C(C)Nc2nnnn2C1c1cc(Br)ccc1OC
5.75,CCC(C)C(=O)Nc1nc(-c2ccc3c(c2)NC(=O)CO3)cs1
6.5,CN(C)c1ccc(-c2ccc3ncnc(-n4ccnc4)c3c2)cc1
4.6,Cn1cccc1C(=O)N1CCC2(CCN(C(=O)Nc3cccc(C#N)c3)CC2)CC1
6.45,Cc1ccc(SCc2ccc(C(=O)NCc3ccncc3)cc2)cc1
4.9,CC(C)C(NC(=O)c1ccc2c(c1)OCO2)C(=O)N/N=C\c1ccco1
5.9,Cc1cnc(CNc2ccnc(-c3cccc(C#N)c3)n2)cn1
5.9,Cc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=O)c1sc2ccccc2c1Cl
5.5,Cc1noc(C)c1-c1ccc2ncnc(NCc3ccccc3)c2c1
5.95,Cc1cc(C)nc(Nc2n[nH]c(COc3ccc4ccccc4c3)n2)n1
4.4,C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(O)c2)C[C@H]1C
4.5,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O
4.55,CCOC(=O)CC1NC(=O)c2ccccc21
5.5,COCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(Nc3cccc(OC)c3)nc21
6.9,O=C(Nc1cccc(C(F)(F)F)c1)c1n[nH]c(Cn2cncn2)n1
5.0,O=C(O)[C@@H]1CCN(Cc2oc(CO)cc(=O)c2O)C1
5.5,CCc1ccc(N2CC(C(=O)N/N=C/c3cccc([N+](=O)[O-])c3)CC2=O)cc1
4.9,N#CCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCNCC3)nc21
4.9,CCn1nc2cc(C(=O)NCC34CC5CC(CC(C5)C3)C4)ccc2c1OC
5.5,Cc1cc(N)ccc1NC(=O)c1ccccc1
4.8,O=c1oc2c(Cl)cc(Cl)cc2cc1-c1nnc(Nc2ccccc2F)s1
4.5,Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O
5.2,C#CCCCCCCCCCCCCCCCC(=O)O
5.9,c1ccc2c(Nc3ccncc3)nc(-c3ccc4c(c3)OCO4)nc2c1
5.5,COc1ccccc1-c1ccc2ncnc(N3CCNCC3)c2c1
4.9,O=C(N/N=C/c1ccncc1)c1nc(-c2ccccc2)n2c1CCCCC2
4.65,O=C(Nc1cccn(Cc2ccc(F)cc2)c1=O)NC1CCCCC1
5.9,COCCNc1ncnc2ccc(-c3ccccc3C)cc12
5.0,O=C(C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1)N1CCCc2ccccc21
6.5,COc1ccc2[nH]cc(CCNc3ncncc3-c3cccnc3)c2c1
5.8,COc1cc(C2C(C#N)=C(N)Oc3c2ccc2ccccc32)ccc1OCC(=O)Nc1ccccc1C
6.8,CC(=O)Nc1nc2ccc(Br)cc2s1
5.0,CNc1cc(-c2ccccc2C)ncn1
5.0,Nc1ccc(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1
4.6,c1cnc(N2CC[C@@]3(CCCNC3)C2)nc1
5.4,Cn1c2ccccc2c2cc(C(=O)N3CCOCC3)sc21
5.6,Cc1cccc(NC(S)=NCc2ccccn2)c1
5.65,O=C(NCCCCc1ccccc1)C1CC(c2ccccc2[N+](=O)[O-])=NO1
6.5,c1ccc2c(c1)ncn2-c1ccc(-c2ccnc(-c3ccncc3)n2)cc1
4.55,CCn1c(COc2ccccc2)nnc1SCC(=O)c1cccc([N+](=O)[O-])c1
4.8,O=C(OCC(=O)c1cccs1)c1cccc(C(=O)OCC(=O)c2cccs2)n1
4.85,O=C(CCCCCN1C(=O)c2ccccc2C1=O)NCc1ccccn1
5.4,O=C(CCN1C(=O)C2C3C=CC(C3)C2C1=O)N1CCN(c2cccc(Cl)c2)CC1
6.05,CCCOc1ccc(C(=O)CCNc2ccc(C)c(Cl)c2)cc1
4.8,COc1ccccc1CNc1ncncc1-c1cccc(NS(C)(=O)=O)c1
4.7,CC(C)(C)NC(=O)COC(=O)c1cncc(Br)c1
6.1,Cc1sc(NC(=S)NC(=O)C(C)(C)C)c(C(N)=O)c1C
4.95,COc1cc(OC)nc(Oc2ccccc2C(=O)Oc2ccc(Cl)cc2)n1
5.3,C/C(=N\NC(=O)c1cccc(Cl)c1)c1cccc(NC(=O)C(C)C)c1
5.95,CCOC(=O)c1c(-c2ccccc2)nc2ccccn12
4.8,Cc1noc(C)c1C(=O)N1CCC2(CCCN(C(=O)Nc3cccc(F)c3)C2)CC1
5.4,CCOc1ccc(C(=O)NC(=S)N(Cc2ccccc2)Cc2ccccc2)cc1
4.85,CCC(Nc1cc(OC)ccc1OC)=C1C(=O)NC(=O)NC1=O
4.5,CN(C)C(=O)c1ccc(-c2cncnc2Nc2ccc(F)cc2)cc1
5.15,COc1ccc(-c2cc(C(F)(F)F)nc(SCc3cccc(C(=O)O)c3)n2)cc1
4.4,CC(C)(O)c1cn(-c2nonc2N)nn1
5.7,COCCNC(=O)/C(C#N)=C/c1ccc(-c2ccc(OC)cc2[N+](=O)[O-])o1
6.6,Cc1cccc(-c2nsc(SCC(=O)Nc3nccs3)n2)c1
5.6,CN(C)c1ccc(-c2cncnc2-n2ccnc2)cc1
4.6,CCOc1ccc(NC(=O)CN2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1
5.35,O=C(N/N=C/c1cccc(F)c1)c1csc2c1CCCC2
4.8,O=C(Nc1cccc(NC(=O)N2CCN(c3ccccc3)CC2)c1)N1CCN(c2ccccc2)CC1
4.5,O=C(O)[C@H]1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1
5.4,COc1cccc(Nc2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(CCC#N)c3n2)c1
5.4,COc1ccc2nc(NCN3C(=O)c4ccccc4C3=O)sc2c1
5.3,O=C(Oc1ccc(S(=O)(=O)F)cc1F)c1ccccc1Cl
4.8,COc1ccc(-n2c(=O)c(-c3ccccc3)nc3cnc(N4CCOCC4)nc32)cc1
4.8,CN(C)C(=O)c1ccc(-c2ccc3ncnc(Nc4ccccc4)c3c2)cc1
4.8,O=C(c1ccncc1)N1CCC[C@@]2(CCN(c3cccc(-c4ccccc4)c3)C2)C1
4.85,CCOc1cc(/C=C2\C(=O)N(Cc3ccc(C)cc3)C(C)=C2C(=O)OC)ccc1O
6.4,COC(=O)C1Cc2c([nH]c3ccccc23)CN1
6.95,O/N=C/c1cc(Cl)ccc1OCc1cccc2ccccc12
6.4,CCc1c2c(nc3c(C(C)C)cccc13)-c1cccc(=O)n1C2
4.8,NC1=C(c2nc(-c3ccc(F)cc3)cs2)C(=O)CN1CCCN1CCOCC1
6.1,CCc1c2c(nc3ccc(OC)cc13)COC2
4.4,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N
4.7,O=C(NC1CCCCC1)C(c1cccs1)N(Cc1cccs1)C(=O)c1ccco1
6.2,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)c2ccc(C)c(C)c2)cc1
4.9,O=[N+]([O-])c1ccccc1OCCCN1CCOCC1
5.85,Cc1cc(C(=O)N/N=C/c2cccc([N+](=O)[O-])c2)c(C)o1
5.35,O=c1/c(=C\c2ccc(O)cc2)sc2n1C(c1ccccc1)C(c1ccccc1)=NN=2
5.4,COc1ccc(C2=NOC(C(=O)N3CCCc4ccccc43)C2)cc1
5.9,Cc1nc2ccccc2nc1N1CCCC1
4.55,O=P(O)(CP(=O)(c1ccccc1)c1ccccc1)c1ccccc1O
4.4,Cc1nc(-c2ccc(-c3ccc(C(=O)N4CCc5cc6c(cc54)C4(CCN(C)CC4)CO6)cc3)c(C)c2)no1
4.5,COc1ccc(NC(=O)N2CCC3(CC2)CCN(S(=O)(=O)c2ccccc2)CC3)cc1
6.1,O=C(c1[nH]o[n+](=O)c1C(=O)c1csc2ccccc12)c1csc2ccccc12
5.2,COc1ccc(/C=N/Nc2nonc2N)cc1
5.7,CCOC(=O)c1sc(-c2ccc(Br)cc2)cc1N
5.1,OCCCN(Cc1cc2cc3c(cc2nc1O)OCO3)Cc1nnnn1Cc1ccc(F)cc1
4.4,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2
6.0,Clc1ccccc1-c1nccc(NCc2cccs2)n1
5.0,COc1ccccc1CNc1ccnc(-c2ccccc2CN(C)C)n1
4.6,CCn1c(C)nc2cc(C(=O)NNS(=O)(=O)c3ccccc3F)ccc21
5.05,O=C(NCc1ccccc1)c1sc(=S)n2c1[nH]c(=O)c1ccccc12
6.0,COc1cccc(-c2nccc(NCc3ccc(OC)cc3OC)n2)c1
5.3,COc1ccccc1-c1ccc2ncnc(NCCNC(C)=O)c2c1
5.4,COc1cc(OC)c(C2N(c3cc(C)on3)C(=O)C3CCCN32)cc1OC
5.5,N[C@@H](Cc1cccnn1)C(=O)O
4.9,Br.CCCCCCN1Cc2ccccc2C1
4.85,Cc1cccc(-c2n[nH]c([N+](=O)[O-])n2)c1
5.6,N[C@@H](CSC1c2ccccc2-c2ccccc21)C(=O)O
5.5,Clc1ccc2c(N3CCC(CCC4CCN(c5ncnc6cc(Cl)ccc56)CC4)CC3)ncnc2c1
5.8,Clc1ccccc1-c1cncnc1NCCc1cnc[nH]1
5.65,O=C(Cc1ccccc1)N/N=C/c1cc(Br)c(Br)o1
4.6,CS(=O)(=O)N1CCCC(C(=O)N2CCc3ccccc3C2)C1
4.65,CC(=O)Nc1cccc(C(=O)OC(C(=O)c2ccc(C)c(C)c2)c2ccccc2)c1
4.9,CN(C)Cc1ccccc1-c1cncnc1Nc1ccncc1
4.9,N#C/C(=C/c1cccc(C(F)(F)F)c1)c1nc(CCN2C(=O)c3ccccc3C2=O)cs1
5.55,c1ccc(Oc2cc(-c3ccccc3)ncn2)cc1
5.1,COc1cc(/C=C(/C#N)c2nc3ccccc3[nH]2)ccc1Oc1ncccc1[N+](=O)[O-]
4.6,C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C
5.5,O=c1cnc2cnc(Nc3ccccc3)nc2n1CCc1ccccc1
5.45,Cn1cc(C(=O)N/N=C/C(Br)=C\c2ccccc2)ccc1=O
5.4,C[C@H](NCCC(c1ccccc1)c1ccccc1)c1ccccc1
5.5,CCNc1ncc2nc(-c3ccccc3)c(=O)n(CCC#N)c2n1
